Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
173000	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	2.250012	-nan	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.1924402	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.06000475	0.1264463	0.06000475	-nan	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	3	4	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0
174000	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	1.830244	-nan	0.07882455	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.2672312	0.07829373	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05915175	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.01591607	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.05088761	0.01436024	0.05088761	0.05088761	0.05088761	0.05088761	0.01118765	2.603377e-07	-nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
175000	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	2.010426	1.884359	1.897577	2.424219	2.119954	2.424219	2.424219	2.424219	0.9570825	1.036188	1.361874	2.424219	1.365681	0.9978525	2.424219	0.7999696	0.8526791	1.281448	2.424219	2.424219	2.268013	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	0.9543851	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	2.282192	2.424219	2.424219	2.424219	1.775645	1.877004	1.373051	1.195996	2.083014	2.424219	2.424219	1.567745	0.7999696	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	2.12899	2.424219	2.424219	2.424219	2.424219	2.424219	2.424219	1.67594	1.044165	-nan	0.3745729	0.3745729	0.3745729	0.3745729	0.3745729	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.106816	0.08330459	0.1210733	0.05962857	0.05962857	0.05962857	0.05962857	0.05962857	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.04115197	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.1210733	0.05962857	0.05962857	0.05962857	0.07556428	0.1210733	0.1210733	0.1210733	0.06962106	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03827666	0.03843062	0.3745729	0.3745729	0.3745729	0.3745729	0.09811114	0.03872286	-nan	0	0	0	0	0	0	2	1	2	0	1	0	0	0	1	1	8	1	3	1	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	2	1	1	1	3	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	3	1	0
176000	1.660442	3.228801	3.228801	1.379376	1.379376	2.004943	1.659693	2.419616	1.429704	3.228801	3.228801	3.228801	3.228801	3.228801	3.228801	3.228801	2.550599	2.421646	1.990247	3.228801	1.379376	1.379376	1.379376	1.379376	3.228801	3.228801	2.978081	3.228801	3.228801	3.228801	3.228801	2.64898	3.228801	1.982387	1.708586	3.228801	3.228801	1.718595	3.228801	3.228801	3.228801	3.228801	2.089384	3.228801	3.228801	3.228801	2.537542	1.379376	1.379376	1.946173	1.379376	1.379376	1.379376	1.379376	2.778653	3.228801	3.228801	3.228801	3.228801	3.228801	3.228801	3.228801	1.462109	3.228801	3.228801	1.379376	1.746579	1.379376	1.379376	2.554866	2.747055	-nan	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.1036895	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.01612041	0.5029223	0.01612041	-nan	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	4	4	3	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	2	1	0	1	0	0	0	0	2	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	5	0
177000	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	1.597485	-nan	0.01475846	0.01475846	0.01900582	0.01475846	0.02137421	0.3215485	0.3215485	0.3215485	0.3215485	0.3215485	0.3215485	0.4656887	0.4656887	0.3833677	0.3215485	0.3627439	0.0890246	0.07359261	0.1024429	0.00956745	0.00956745	0.00956745	0.00956745	0.00956745	0.1063643	0.07738138	0.08996424	0.1063643	0.1063643	0.07344235	0.1063643	0.1063643	0.1063643	0.1015055	0.1021944	0.07054703	0.1063643	0.1063643	0.1063643	0.1063643	0.1063643	0.1063643	0.1063643	0.1063643	0.1063643	0.1063643	0.1012204	0.00956745	0.00956745	0.00956745	0.05510902	0.07344235	0.07344235	0.07344235	0.07344235	0.3215485	0.3215485	0.3713485	0.3215485	0.3215485	0.3215485	0.3215485	0.3215485	0.3215485	0.3215485	0.01475846	0.01475846	0.01475846	0.01475846	0.07673388	0.2887944	-nan	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0
178000	1.896963	1.344834	1.518077	1.365804	2.813997	1.692694	1.51984	2.522211	2.887747	2.53205	2.672381	1.344834	1.344834	2.565724	1.344834	1.344834	1.980113	2.308643	2.439689	2.887747	2.716398	2.360176	2.07108	2.462991	1.344834	1.344834	1.921924	2.116028	1.54027	2.887747	2.335062	2.784299	2.291832	2.26395	1.96962	2.628507	2.467852	2.887747	2.887747	2.887747	2.887747	1.344834	1.442645	2.613383	2.887747	2.887747	1.96749	2.887747	1.839117	2.757257	2.188293	2.887747	2.887747	1.747859	1.344834	1.344834	1.344834	1.612355	1.344834	2.887747	2.740555	1.673601	2.415004	2.887747	1.599228	2.887747	1.344834	2.770706	2.887747	2.287775	1.673247	-nan	0.3358457	0.3358457	0.3358457	0.3358457	0.3358457	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	1.306199	2.567908	0.1364972	1.918191	1.918191	1.918191	1.918191	1.918191	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	1.848088	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	0.1364972	1.918191	1.918191	1.918191	0.7382741	0.1364972	0.1364972	0.1364972	0.1364972	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.8171242	0.6960782	0.3358457	0.3358457	0.3358457	0.3358457	0.4544769	0.2692444	-nan	3	0	1	1	1	2	2	3	0	2	1	0	0	1	0	0	9	8	10	0	1	1	2	3	0	0	1	4	1	0	1	2	2	2	3	2	2	0	0	0	0	0	2	1	0	0	2	0	1	5	5	0	0	5	0	0	0	2	0	0	1	1	1	0	2	0	0	1	0	8	7	0
179000	3.417874	3.417874	3.417874	3.417874	1.475176	3.417874	3.417874	1.566145	3.417874	2.081872	3.417874	2.931158	3.417874	1.826121	3.417874	3.417874	2.18963	1.422857	1.072675	3.417874	3.417874	3.417874	3.417874	2.523933	3.417874	3.417874	3.417874	2.790643	3.417874	3.417874	3.417874	3.417874	3.417874	0.7557415	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	1.329632	3.417874	3.417874	3.417874	0.9779344	0.6530119	0.77015	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	3.417874	1.329216	3.417874	3.417874	3.417874	3.417874	1.875402	1.59046	-nan	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	0.009479354	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	2.167974e-29	0.6257191	2.167974e-29	-nan	0	0	0	0	1	0	0	1	0	1	0	1	0	2	0	0	3	3	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0
180000	1.806935	2.542676	1.124112	2.542676	2.542676	2.542676	0.662943	2.542676	1.839278	1.933239	2.542676	2.542676	2.080307	0.4126861	2.542676	2.542676	1.330593	1.213454	0.3068254	2.542676	2.542676	2.542676	2.542676	2.542676	0.2576859	0.6267309	2.542676	1.680331	2.542676	2.542676	2.542676	1.249357	2.542676	0.6432286	2.362325	1.269329	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.014773	2.542676	2.542676	2.542676	2.115258	2.542676	2.542676	2.542676	1.4622	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.542676	2.087899	-nan	1.713998	1.911575	1.530632	1.911575	1.911575	1.771982	1.304058	1.771982	1.596884	1.620274	1.771982	1.771982	1.656884	1.241761	1.771982	1.771982	0.7906382	0.8338495	0.8314728	0.9528924	0.9528924	0.9528924	0.9528924	0.9528924	1.058154	1.138948	1.558399	1.369609	1.558399	1.558399	1.558399	1.275257	1.558399	1.142559	1.518915	0.932678	1.558399	1.558399	1.558399	1.558399	1.558399	1.558399	1.442827	1.558399	1.558399	1.558399	1.020703	0.9528924	0.9528924	0.9528924	0.8082557	0.9528924	0.9528924	0.9528924	0.9528924	1.771982	1.771982	1.771982	1.771982	1.771982	1.771982	1.771982	1.771982	1.771982	1.771982	1.911575	1.911575	1.911575	1.911575	1.932151	1.524944	-nan	2	0	1	0	0	0	2	0	1	1	0	0	1	1	0	0	4	4	2	0	0	0	0	0	1	1	0	2	0	0	0	1	0	1	1	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0
181000	2.685388	1.854471	2.948992	2.948992	2.948992	2.948992	2.35183	1.683305	2.948992	2.948992	2.948992	2.948992	2.948992	1.752176	2.948992	2.948992	1.425427	1.706272	1.683955	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	1.388121	2.658654	2.948992	1.328364	2.948992	2.948992	2.948992	2.948992	1.509499	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.948992	2.718479	-nan	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.01362264	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.008618574	0.01365929	0.008618574	0.008618574	0.008618574	0.008618574	0.02457475	0.01387303	-nan	1	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	3	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0
182000	2.757063	2.757063	2.757063	2.757063	2.757063	1.64576	1.64576	1.64576	2.757063	2.396947	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	1.861575	1.64576	1.982093	1.64576	1.64576	2.177408	1.64576	1.64576	2.018797	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	2.247368	1.64576	1.64576	1.64576	1.64576	1.64576	1.64576	1.64576	1.64576	2.757063	2.757063	2.757063	2.757063	2.757063	2.757063	1.774539	1.64576	1.64576	1.64576	2.757063	2.757063	2.757063	2.757063	1.90869	1.64576	-nan	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.007194089	0.04209617	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.005098011	0.1075489	0.005098011	-nan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
183000	1.573926	1.573926	1.573926	1.573926	1.573926	1.309262	1.309262	1.573926	1.573926	1.532868	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.34354	1.523888	1.309262	1.309262	1.309262	1.422928	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.485578	1.44052	1.309262	1.439797	1.341645	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.309262	1.55885	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.503851	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.573926	1.376817	-nan	0.3929456	0.3929456	0.3929456	0.3929456	0.3929456	0.09083561	0.09083561	0.1548406	0.1548406	0.1449112	0.1548406	0.1548406	0.1548406	0.1548406	0.1548406	0.1548406	0.500753	0.2998324	0.4352862	0.3398683	0.3398683	0.3398683	0.4427185	0.3398683	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.4070337	0.3738041	0.2770044	0.3732709	0.3602411	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.2770044	0.3398683	0.3398683	0.3398683	0.279735	0.2770044	0.46107	0.4721885	0.4804765	0.1548406	0.1548406	0.1548406	0.1548406	0.1548406	0.1548406	0.1548406	0.1378939	0.1548406	0.1548406	0.3929456	0.3929456	0.3929456	0.3929456	0.4092259	0.3358885	-nan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0
184000	3.113059	2.413455	0.5966883	3.113059	3.113059	2.951808	1.657058	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	1.845169	1.55193	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	0.9375174	3.113059	1.694295	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	3.113059	2.729326	-nan	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	0.5449754	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.92805	1.926292	1.92805	-nan	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
