Iteration	Posterior	Likelihood	Prior	birth	ef[1]	ef[2]	ef[3]	em[1]	em[2]	em[3]	extinction_eic	extinction_key	extinction_nig	extinction_per	extinction_rates[1]	extinction_rates[2]	extinction_rates[3]	extinction_rates[4]	extinction_rates[5]	extinction_rates[6]	extinction_rates[7]	extinction_rates[8]	extinction_rates[9]	female_relative[1]	female_relative[2]	female_relative[3]	global_female_extirp	global_male_extirp	is_extinction_eic_nig_different	is_extinction_key_per_different	male_relative[1]	male_relative[2]	male_relative[3]	root_state_freq[1]	root_state_freq[2]	root_state_freq[3]	root_state_freq[4]	root_state_freq[5]	root_state_freq[6]	root_state_freq[7]	root_state_freq[8]	root_state_freq[9]	sampling_fraction	stateBirths[1]	stateBirths[2]	stateBirths[3]	stateBirths[4]	stateBirths[5]	stateBirths[6]	stateBirths[7]	stateBirths[8]	stateBirths[9]
643000	-137.6798	-127.6983	-9.981448	15.28543	0.0342174	0.0471827	0.00230269	0.112748	0.0175167	0.0424844	1.271895	0.2521642	0.4819938	0.2521642	0.252164	1.18123	0.500053	0.620614	1.2719	0.481994	0.266988	3.875	0.252164	0.408796	0.563694	0.0275103	0.08370281	0.1727488	1	0	0.652669	0.1014	0.245932	0.26317	0.229662	0.0669679	0.124466	0.169922	0.0584905	0.0657817	0.00403302	0.0175068	0.5125379	1.69838	1.69838	1.69838	1.69838	1.69838	1.69838	1.69838	1.69838	1.69838
644000	-135.6272	-125.3015	-10.32566	13.13124	0.212533	0.00589022	0.000375817	0.225936	0.0175452	0.126672	0.367597	0.06765151	1.098525	0.06765151	0.0676515	2.64934	1.68645	0.751325	0.367597	1.09852	0.75372	0.248711	0.0676515	0.971362	0.0269206	0.00171763	0.2187995	0.3701538	1	0	0.610385	0.0473999	0.342215	0.0902438	0.0542895	0.299887	0.058597	0.0296645	0.151836	0.0214359	0.0465896	0.247457	0.6527563	1.45903	1.45903	1.45903	1.45903	1.45903	1.45903	1.45903	1.45903	1.45903
645000	-133.7212	-133.1555	-0.5656783	9.710927	0.0233002	0.0238564	0.0103321	0.00721569	0.0325081	0.0313946	0.1921916	0.01398266	0.1921916	0.01398266	0.0139827	0.233874	1.1415	0.146933	0.192192	0.192192	4.04942	0.109208	0.0139827	0.405301	0.414976	0.179723	0.0574887	0.07111846	0	0	0.10146	0.457098	0.441441	0.144867	0.083038	0.0677453	0.03411	0.413318	0.0289855	0.0439959	0.00176724	0.182173	0.6093256	1.07899	1.07899	1.07899	1.07899	1.07899	1.07899	1.07899	1.07899	1.07899
646000	-131.4018	-127.2093	-4.192506	15.48993	0.0382572	0.0386315	0.089557	0.0687936	0.00732671	0.0187228	0.161328	0.4679106	0.2686621	0.1789378	0.178938	0.226154	0.702271	0.196817	0.161328	0.268662	0.141707	0.0643371	0.467911	0.229848	0.232097	0.538055	0.1664457	0.09484311	1	1	0.725341	0.0772508	0.197409	0.00748243	0.00786294	0.399217	0.2662	0.0977613	0.0725622	0.0587943	0.0774653	0.012655	0.6269734	1.7211	1.7211	1.7211	1.7211	1.7211	1.7211	1.7211	1.7211	1.7211
647000	-133.0701	-129.4558	-3.61427	12.30652	0.0403321	0.00458508	0.0486492	0.14755	0.130011	0.00161979	0.2369515	0.005064676	1.057005	0.005064676	0.00506468	0.516085	0.784192	0.381313	0.236952	1.057	0.497705	0.420403	0.00506468	0.431053	0.0490035	0.519943	0.09356631	0.2791806	1	0	0.528509	0.465689	0.00580194	0.0638485	0.0203714	0.00606264	0.100717	0.162612	0.262369	0.0328465	0.0785494	0.272624	0.5425384	1.36739	1.36739	1.36739	1.36739	1.36739	1.36739	1.36739	1.36739	1.36739
648000	-132.2793	-124.6883	-7.590999	13.29053	0.127603	0.0437325	0.12625	0.00123631	0.0204864	0.136089	0.5855788	0.1077474	0.01153085	0.1077474	0.107747	1.95302	2.34813	0.513122	0.585579	0.0115308	0.319425	0.22637	0.107747	0.428793	0.146958	0.424249	0.2975856	0.1578121	1	0	0.00783406	0.129815	0.862351	0.00944323	0.14355	0.24949	0.205597	0.168663	0.120534	0.00931558	0.0284124	0.0649957	0.5239507	1.47673	1.47673	1.47673	1.47673	1.47673	1.47673	1.47673	1.47673	1.47673
649000	-137.1154	-129.3264	-7.789016	12.09548	0.0209849	0.00498307	0.0266534	0.31139	0.0991804	0.293034	0.1235844	0.3352588	0.1235844	0.1499572	0.149957	2.07668	0.736371	0.713683	0.123584	0.123584	0.0731351	0.241031	0.335259	0.398791	0.0946967	0.506513	0.05262139	0.7036049	0	1	0.442564	0.14096	0.416476	0.157881	0.106015	0.00468946	0.0342936	0.252078	0.00852128	0.270041	0.128907	0.0375736	0.6328062	1.34394	1.34394	1.34394	1.34394	1.34394	1.34394	1.34394	1.34394	1.34394
650000	-133.1482	-122.7152	-10.43292	14.65759	0.170572	0.028674	0.0237088	0.0526093	0.0290546	0.13551	0.3629345	0.2352416	0.3236182	0.08606932	0.0860693	0.410627	0.600943	1.31576	0.362935	0.323618	3.27068	1.08661	0.235242	0.765052	0.128609	0.106339	0.2229547	0.2171736	1	1	0.242246	0.133785	0.623969	0.0642672	0.300626	0.0678678	0.0122641	0.205931	0.109053	0.148108	0.0655765	0.0263058	0.6526342	1.62862	1.62862	1.62862	1.62862	1.62862	1.62862	1.62862	1.62862	1.62862
651000	-133.9002	-128.47	-5.4302	13.79088	0.0349731	0.0227652	0.014147	0.0286179	0.0208209	0.0517979	0.01636814	0.1557269	0.746721	1.144474	1.14447	2.08084	0.260585	0.312149	0.0163681	0.746721	0.745998	0.763671	0.155727	0.486512	0.316688	0.1968	0.07188539	0.1012366	1	1	0.282683	0.205666	0.511652	0.117759	0.14329	0.0828358	0.38539	0.0359106	0.106338	0.0593441	0.0575247	0.0116073	0.6110073	1.53232	1.53232	1.53232	1.53232	1.53232	1.53232	1.53232	1.53232	1.53232
652000	-133.9791	-124.9509	-9.028213	14.53662	0.00606369	0.0846252	0.0281893	0.0370254	0.0159078	0.0486787	0.1597028	0.206972	0.1597028	0.206972	0.206972	2.82686	1.29589	0.83276	0.159703	0.159703	2.22009	1.06286	0.206972	0.0510076	0.711865	0.237128	0.1188782	0.101612	0	0	0.36438	0.156555	0.479065	0.0616881	0.086696	0.167647	0.00813873	0.0469809	0.290232	0.0871332	0.0229203	0.228565	0.6511992	1.61518	1.61518	1.61518	1.61518	1.61518	1.61518	1.61518	1.61518	1.61518
653000	-135.8283	-127.4183	-8.409982	13.05092	0.221297	0.0140525	0.0229379	0.0364556	0.0801657	0.0576938	0.2230668	0.7166634	0.07300947	0.7166634	0.716663	1.69125	0.405326	3.27421	0.223067	0.0730095	0.185671	0.782263	0.716663	0.856786	0.0544062	0.0888077	0.2582879	0.1743152	1	0	0.209136	0.45989	0.330974	0.0037516	0.113179	0.130907	0.00398821	0.119153	0.356924	0.00578488	0.25381	0.0125018	0.6481539	1.4501	1.4501	1.4501	1.4501	1.4501	1.4501	1.4501	1.4501	1.4501
654000	-135.9807	-125.9131	-10.06764	15.22411	0.0479313	0.000497205	0.0248862	0.210468	0.145631	0.010195	0.2406425	0.6543727	0.2763086	0.6543727	0.654373	0.521044	2.97284	0.24764	0.240643	0.276309	0.644298	1.20874	0.654373	0.653775	0.0067818	0.339444	0.07331467	0.3662937	1	0	0.574588	0.397579	0.0278327	0.181981	0.0681406	0.0898742	0.259475	0.0284319	0.177041	0.0609665	0.102303	0.0317874	0.6466131	1.69157	1.69157	1.69157	1.69157	1.69157	1.69157	1.69157	1.69157	1.69157
655000	-135.5697	-130.965	-4.604685	10.082	0.221955	0.0486014	0.00147824	0.125759	0.0572732	0.0675395	0.7166089	0.3063365	0.1471012	0.3063365	0.306336	1.72887	0.842347	1.32229	0.716609	0.147101	0.409922	0.141586	0.306336	0.815907	0.178659	0.00543399	0.2720349	0.2505719	1	0	0.501889	0.22857	0.269541	0.120428	0.0544037	0.00981213	0.0676288	0.196396	0.163462	0.0257579	0.15021	0.211901	0.6552913	1.12022	1.12022	1.12022	1.12022	1.12022	1.12022	1.12022	1.12022	1.12022
656000	-130.0639	-122.7821	-7.281841	15.49452	0.0736371	0.00127509	0.11309	0.0575612	0.02037	0.21464	0.04853611	0.2271334	0.04853611	0.2271334	0.227133	0.0592586	0.319025	0.82957	0.0485361	0.0485361	0.784483	1.03201	0.227133	0.391682	0.00678228	0.601536	0.1880023	0.2925717	0	0	0.196742	0.0696241	0.733634	0.153214	0.00139098	0.40666	0.00909789	0.0916504	0.00273257	0.171235	0.129278	0.0347407	0.6481733	1.72161	1.72161	1.72161	1.72161	1.72161	1.72161	1.72161	1.72161	1.72161
657000	-134.3138	-127.228	-7.085735	13.46809	0.00947031	0.0313363	0.000686508	0.0163441	0.0347593	0.147139	0.69042	0.2203267	0.69042	0.3523364	0.352336	1.57894	1.64314	2.09892	0.69042	0.69042	0.341372	0.613271	0.220327	0.228238	0.755217	0.0165451	0.04149309	0.1982423	0	1	0.0824451	0.175338	0.742217	0.0455051	0.0636789	0.043002	0.0283977	0.0627869	0.0489221	0.418457	0.230133	0.0591169	0.6527731	1.49645	1.49645	1.49645	1.49645	1.49645	1.49645	1.49645	1.49645	1.49645
658000	-134.3766	-124.2307	-10.14599	16.40712	0.0253707	0.0974787	0.0775375	0.0575093	0.019377	0.0962608	0.7835814	0.3020565	0.8087418	0.3020565	0.302057	1.16693	1.73272	0.515251	0.783581	0.808742	0.363983	0.6487	0.302057	0.126608	0.486453	0.386939	0.2003868	0.173147	1	0	0.332141	0.111911	0.555948	0.0798869	0.0634352	0.199003	0.00952869	0.24582	0.200816	0.0380346	0.115497	0.0479792	0.5671572	1.82301	1.82301	1.82301	1.82301	1.82301	1.82301	1.82301	1.82301	1.82301
659000	-128.7073	-123.2819	-5.425372	12.96277	0.115955	0.0282537	0.0584876	0.070922	0.0191538	0.163173	0.1299907	0.1915405	0.1299907	0.1915405	0.191541	0.151504	1.69751	0.771423	0.129991	0.129991	1.22203	0.0575871	0.191541	0.572062	0.13939	0.288548	0.2026961	0.2532482	0	0	0.280049	0.0756323	0.644319	0.0198445	0.0968443	0.0727401	0.120204	0.0971782	0.291966	0.00107331	0.244164	0.0559861	0.6473838	1.44031	1.44031	1.44031	1.44031	1.44031	1.44031	1.44031	1.44031	1.44031
660000	-136.9077	-127.4184	-9.48932	12.83391	0.112865	0.0620222	0.169718	0.29088	0.0295952	0.0323619	0.4519631	0.08095159	0.2798805	0.5738018	0.573802	1.16777	0.645621	0.562384	0.451963	0.279881	0.71117	1.52588	0.0809516	0.327521	0.17998	0.492499	0.3446051	0.3528371	1	1	0.824403	0.0838777	0.0917191	0.115225	0.341127	0.146295	0.0156414	0.0251966	0.253481	0.0677567	0.00897604	0.0263007	0.5751283	1.42599	1.42599	1.42599	1.42599	1.42599	1.42599	1.42599	1.42599	1.42599
661000	-132.597	-129.4692	-3.127762	12.43619	0.0204061	0.0473379	0.0408202	0.039049	0.0073362	0.0332826	0.3287731	0.6344331	0.3287731	0.09624613	0.0962461	0.0274151	0.302577	0.836159	0.328773	0.328773	0.765788	2.1363	0.634433	0.187964	0.436036	0.376	0.1085642	0.07966773	0	1	0.490148	0.092085	0.417767	0.0118183	0.143211	0.213465	0.0426194	0.210286	0.238684	0.0689177	0.00624675	0.0647518	0.6173425	1.3818	1.3818	1.3818	1.3818	1.3818	1.3818	1.3818	1.3818	1.3818
662000	-133.8212	-126.8423	-6.978948	14.29904	0.00558851	0.0451786	0.0583241	0.083134	0.162383	0.00617015	0.3111282	0.9255431	0.3111282	0.1781695	0.17817	0.767538	0.755983	1.48549	0.311128	0.311128	0.862669	0.10404	0.925543	0.0512279	0.414136	0.534636	0.1090912	0.2516871	0	1	0.330307	0.645178	0.0245152	0.0533363	0.00682528	0.199235	0.211237	0.0325873	0.292557	0.0416651	0.157481	0.00507545	0.5860347	1.58878	1.58878	1.58878	1.58878	1.58878	1.58878	1.58878	1.58878	1.58878
663000	-132.553	-122.7397	-9.813256	14.6764	0.127689	0.0469876	0.0330272	0.00198004	0.0159865	0.0737195	0.4736942	0.009122775	0.4736942	0.009122775	0.00912278	0.693618	1.56048	0.749037	0.473694	0.473694	0.179876	4.79557	0.00912278	0.614764	0.226224	0.159012	0.2077035	0.09168594	0	0	0.0215958	0.174361	0.804043	0.0382382	0.194997	0.00213154	0.00451014	0.0555585	0.360939	0.0252848	0.0728591	0.245482	0.5893091	1.63071	1.63071	1.63071	1.63071	1.63071	1.63071	1.63071	1.63071	1.63071
664000	-133.3391	-126.1355	-7.203665	12.60906	0.0327946	0.0536584	0.205756	0.00569798	0.0241217	0.118763	0.9479658	0.1508043	0.2930926	0.1508043	0.150804	1.88022	1.3592	0.543628	0.947966	0.293093	1.205	0.12521	0.150804	0.11223	0.18363	0.70414	0.2922092	0.1485826	1	0	0.0383489	0.162345	0.799306	0.0671974	0.0378836	0.0315946	0.0303138	0.112448	0.0367796	0.519992	0.0948453	0.0689458	0.6254904	1.40101	1.40101	1.40101	1.40101	1.40101	1.40101	1.40101	1.40101	1.40101
665000	-133.9056	-124.6741	-9.231436	13.34128	0.112112	0.020001	0.256361	0.0738178	0.0151463	0.140944	0.6786444	0.3242687	0.144409	0.3242687	0.324269	1.14098	0.0509	0.186885	0.678644	0.144409	1.45675	2.04193	0.324269	0.288596	0.0514861	0.659918	0.3884741	0.2299078	1	0	0.321076	0.06588	0.613044	0.172193	0.0360521	0.0599174	0.201831	0.0621109	0.250465	0.15327	0.0379928	0.0261684	0.6057821	1.48236	1.48236	1.48236	1.48236	1.48236	1.48236	1.48236	1.48236	1.48236
666000	-133.9422	-123.3041	-10.63808	14.47333	0.0774725	0.0485266	0.0881678	0.00547424	0.00670491	0.126765	0.127515	0.2654242	0.127515	0.05995731	0.0599573	0.449331	1.96908	0.149516	0.127515	0.127515	3.70989	2.22136	0.265424	0.361739	0.226583	0.411678	0.2141669	0.1389438	0	1	0.0393989	0.0482562	0.912345	0.0130877	0.212421	0.123073	0.0525191	0.352877	0.0447818	0.0204388	0.157684	0.0231169	0.6450148	1.60815	1.60815	1.60815	1.60815	1.60815	1.60815	1.60815	1.60815	1.60815
667000	-132.485	-128.4505	-4.034479	13.52765	0.0341642	0.0296834	0.0134681	0.00906382	0.0703463	0.109907	0.7390233	0.2108465	0.7390233	0.2108465	0.210847	0.940786	0.241615	0.201234	0.739023	0.739023	1.21448	0.61095	0.210847	0.441879	0.383925	0.174196	0.07731566	0.1893173	0	0	0.0478763	0.371579	0.580545	0.0888013	0.141255	0.195523	0.00285256	0.0822154	0.0211449	0.0157328	0.205302	0.247173	0.5275192	1.50307	1.50307	1.50307	1.50307	1.50307	1.50307	1.50307	1.50307	1.50307
668000	-130.099	-124.7058	-5.393211	13.01229	0.0580519	0.030118	0.06871	0.0237189	0.117779	0.164168	0.311815	0.2192755	0.311815	0.2192755	0.219276	0.392452	1.45046	0.397581	0.311815	0.311815	0.187192	1.11512	0.219276	0.37004	0.191981	0.437978	0.1568798	0.305666	0	0	0.0775973	0.38532	0.537082	0.144421	0.0635368	0.197965	0.00348331	0.0325921	0.221536	0.150117	0.133935	0.0524132	0.5903548	1.44581	1.44581	1.44581	1.44581	1.44581	1.44581	1.44581	1.44581	1.44581
669000	-133.0404	-123.5453	-9.495171	15.24672	0.0345522	0.0572914	0.00765335	0.0408031	0.049672	0.206097	0.2374638	0.2144042	0.2681978	0.2144042	0.214404	1.1913	1.4806	1.76967	0.237464	0.268198	0.772641	0.67192	0.214404	0.347269	0.57581	0.0769204	0.09949696	0.2965721	1	0	0.137582	0.167487	0.69493	0.0184744	0.106577	0.185472	0.00371141	0.0133097	0.0645903	0.186041	0.0574125	0.364412	0.6553497	1.69408	1.69408	1.69408	1.69408	1.69408	1.69408	1.69408	1.69408	1.69408
670000	-143.3313	-124.0453	-19.28599	22.37406	0.0155339	0.00715873	0.0201373	0.0837314	0.0540369	0.114029	1.556601	0.06589391	0.8122068	0.06589391	0.0658939	0.938764	0.0983278	3.54424	1.5566	0.812207	3.19741	0.0706533	0.0658939	0.362688	0.167143	0.470169	0.04282988	0.2517978	1	0	0.332534	0.214604	0.452861	0.0223775	0.22285	0.0223057	0.0240141	0.101468	0.0848901	0.0540092	0.257414	0.210671	0.6269498	2.48601	2.48601	2.48601	2.48601	2.48601	2.48601	2.48601	2.48601	2.48601
671000	-136.0579	-126.1136	-9.944313	15.77531	0.0389156	0.000471103	0.0195103	0.0506323	0.0580747	0.0925197	1.384062	0.2391748	0.5232934	0.2391748	0.239175	0.0596117	1.03655	0.297507	1.38406	0.523293	1.84932	2.49667	0.239175	0.660739	0.00799876	0.331262	0.05889699	0.2012266	1	0	0.251618	0.288603	0.459779	0.0670707	0.0596553	0.148692	0.0229991	0.368152	0.00129293	0.0191573	0.05019	0.26279	0.5822241	1.75281	1.75281	1.75281	1.75281	1.75281	1.75281	1.75281	1.75281	1.75281
672000	-134.6314	-125.0487	-9.582684	13.39388	0.0913838	0.00565713	0.128033	0.0603997	0.225255	0.0995774	0.06594738	0.7588144	0.06594738	0.7588144	0.758814	1.10367	2.46978	1.02718	0.0659474	0.0659474	0.26166	0.717115	0.758814	0.406017	0.0251345	0.568849	0.2250742	0.3852323	0	0	0.156788	0.584726	0.258487	0.0154502	0.0263981	0.152289	0.0571192	0.0484106	0.368745	0.00429237	0.161896	0.165399	0.6549228	1.48821	1.48821	1.48821	1.48821	1.48821	1.48821	1.48821	1.48821	1.48821
673000	-131.2834	-127.2914	-3.991987	11.69228	0.00973989	0.0395812	0.0325835	0.00867003	0.0113727	0.0480901	0.1922858	0.1280849	0.1922858	0.2117718	0.211772	0.148306	1.0994	0.986693	0.192286	0.192286	2.38606	1.96516	0.128085	0.118917	0.48326	0.397823	0.08190468	0.06813282	0	1	0.127252	0.16692	0.705828	0.0197969	0.127798	0.210404	0.0759579	0.0295332	0.200006	0.0378411	0.142393	0.156269	0.6448554	1.29914	1.29914	1.29914	1.29914	1.29914	1.29914	1.29914	1.29914	1.29914
674000	-129.6067	-128.026	-1.580666	10.69204	0.0220054	0.0414292	0.177009	0.146816	0.00735751	0.0215025	0.269145	0.04957735	0.269145	0.04957735	0.0495774	0.557476	0.0238936	0.150727	0.269145	0.269145	0.893899	1.10116	0.0495774	0.0915202	0.172303	0.736176	0.2404434	0.1756757	0	0	0.83572	0.0418812	0.122399	0.131979	0.0854983	0.0357975	0.234261	0.111886	0.0379097	0.0907701	0.0474825	0.224415	0.6399779	1.188	1.188	1.188	1.188	1.188	1.188	1.188	1.188	1.188
675000	-135.7617	-127.6769	-8.084824	13.72247	0.0549185	0.0873138	0.00504594	0.0299702	0.078855	0.100716	0.02113202	0.742545	0.1526419	0.742545	0.742545	0.446684	2.7075	0.0368069	0.021132	0.152642	0.896893	2.10839	0.742545	0.372889	0.592849	0.0342613	0.1472782	0.2095414	1	0	0.143028	0.376322	0.480651	0.174781	0.0588146	0.0650501	0.0822479	0.263611	0.111822	0.178128	0.0269841	0.0385614	0.5888559	1.52472	1.52472	1.52472	1.52472	1.52472	1.52472	1.52472	1.52472	1.52472
676000	-134.7284	-126.7025	-8.025885	14.45616	0.0272336	0.0213098	0.0636659	0.000895317	0.00733736	0.302606	0.381415	0.1816046	0.7016107	0.1816046	0.181605	0.814522	1.5684	1.24909	0.381415	0.701611	0.226038	0.534998	0.181605	0.242703	0.189911	0.567385	0.1122093	0.3108388	1	0	0.00288033	0.023605	0.973515	0.166192	0.0692901	0.332783	0.136054	0.0277218	0.0214706	0.0619583	0.081671	0.102859	0.5807911	1.60624	1.60624	1.60624	1.60624	1.60624	1.60624	1.60624	1.60624	1.60624
677000	-129.611	-126.3181	-3.292836	12.67702	0.0477728	0.032253	0.00530887	0.0141138	0.071915	0.0559034	0.5718372	0.2656571	0.04031241	0.2656571	0.265657	0.0972706	0.658375	0.406431	0.571837	0.0403124	1.1346	1.4871	0.265657	0.559829	0.377959	0.0622123	0.08533476	0.1419323	1	0	0.0994406	0.506686	0.393874	0.00514707	0.271989	0.0610094	0.0215557	0.332503	0.129728	0.0860572	0.00559053	0.0864201	0.6225893	1.40856	1.40856	1.40856	1.40856	1.40856	1.40856	1.40856	1.40856	1.40856
678000	-136.8541	-123.9027	-12.95145	12.53404	0.00787887	0.0072569	0.131362	0.0472887	0.223929	0.00975567	0.1398625	0.03991223	0.2753695	0.03991223	0.0399122	1.26088	2.65107	1.01579	0.139862	0.27537	5.75636	1.32188	0.0399122	0.0537813	0.0495358	0.896683	0.1464982	0.2809736	1	0	0.168303	0.796976	0.0347209	0.0314554	0.156015	0.0421785	0.0179438	0.0893462	0.156081	0.133336	0.183787	0.189856	0.6492334	1.39267	1.39267	1.39267	1.39267	1.39267	1.39267	1.39267	1.39267	1.39267
679000	-128.3278	-125.4182	-2.909612	13.49087	0.0356176	0.0136387	0.00626885	0.00256137	0.0978097	0.0255707	0.181585	0.1957115	0.181585	0.1957115	0.195712	0.416445	0.722219	1.17067	0.181585	0.181585	0.79841	0.437466	0.195712	0.641468	0.245631	0.112901	0.05552509	0.1259418	0	0	0.0203377	0.776626	0.203036	0.126177	0.0723778	0.00538967	0.120465	0.458274	0.140944	0.0377636	0.0110034	0.0276046	0.6369197	1.49899	1.49899	1.49899	1.49899	1.49899	1.49899	1.49899	1.49899	1.49899
680000	-129.1268	-124.9426	-4.184135	12.33216	0.115955	0.0404821	0.026011	0.0381848	0.0432132	0.103133	0.09499038	0.04078979	0.09499038	0.293736	0.293736	0.661877	1.40327	1.18608	0.0949904	0.0949904	0.615535	0.20435	0.0407898	0.63555	0.221883	0.142567	0.1824479	0.1845313	0	1	0.206929	0.234178	0.558893	0.0711953	0.189722	0.00677192	0.0433625	0.0593607	0.164356	0.164383	0.0620101	0.238839	0.6217129	1.37024	1.37024	1.37024	1.37024	1.37024	1.37024	1.37024	1.37024	1.37024
681000	-132.5741	-126.6477	-5.926471	14.04682	0.0106969	0.00977306	0.0731021	0.006585	0.0272026	0.0591697	0.7341098	0.0790201	0.7341098	0.0790201	0.0790201	0.0341084	0.91353	2.34127	0.73411	0.73411	0.0383285	2.19243	0.0790201	0.114317	0.104444	0.781239	0.09357202	0.09295731	0	0	0.070839	0.292636	0.636525	0.139755	0.104231	0.19164	0.0969941	0.131949	0.199706	0.0479535	0.0446923	0.0430778	0.5496436	1.56076	1.56076	1.56076	1.56076	1.56076	1.56076	1.56076	1.56076	1.56076
682000	-136.3763	-123.5591	-12.81723	14.93452	0.00662461	0.130237	0.093599	0.307655	0.0466913	0.140349	0.01946333	0.06065541	0.01946333	0.06065541	0.0606554	3.07715	0.218907	1.49536	0.0194633	0.0194633	0.991653	1.0864	0.0606554	0.0287451	0.565116	0.406139	0.2304607	0.494695	0	0	0.621908	0.0943839	0.283708	0.0714136	0.0201821	0.0152209	0.341728	0.048817	0.0656794	0.11131	0.252554	0.0730953	0.6586525	1.65939	1.65939	1.65939	1.65939	1.65939	1.65939	1.65939	1.65939	1.65939
683000	-135.9699	-122.2852	-13.68471	16.17974	0.0624952	0.117872	0.108775	0.0307328	0.167284	0.0696734	0.2981806	0.07783135	0.3155419	0.03110514	0.0311051	2.27687	0.377015	0.872205	0.298181	0.315542	0.0657356	3.94059	0.0778313	0.21614	0.407661	0.376199	0.2891428	0.2676898	1	1	0.114807	0.624916	0.260277	0.00763739	0.0980356	0.136224	0.0269757	0.201263	0.218892	0.0596301	0.103193	0.148149	0.6356877	1.79775	1.79775	1.79775	1.79775	1.79775	1.79775	1.79775	1.79775	1.79775
684000	-134.322	-125.6371	-8.684895	14.92477	0.0377342	0.0533781	0.058814	0.0153176	0.0765349	0.1214	0.377468	0.4863984	0.22994	0.4863984	0.486398	2.1271	1.31949	1.0284	0.377468	0.22994	0.483404	0.39457	0.486398	0.251685	0.356029	0.392286	0.1499264	0.2132529	1	0	0.0718286	0.358893	0.569279	0.0162148	0.087642	0.0905843	0.077467	0.217959	0.0434182	0.0153279	0.21472	0.236667	0.4944552	1.65831	1.65831	1.65831	1.65831	1.65831	1.65831	1.65831	1.65831	1.65831
685000	-135.6216	-127.2418	-8.37985	14.56957	0.0574108	0.0235262	0.0314843	0.128268	0.0469033	0.0308613	0.7837555	1.114586	0.01914382	0.6074434	0.607443	0.412233	1.20953	0.582721	0.783755	0.0191438	0.832027	1.38275	1.11459	0.510675	0.209268	0.280056	0.1124213	0.2060323	1	1	0.622561	0.22765	0.149789	0.112877	0.252096	0.00531512	0.153723	0.0927937	0.0736912	0.0884921	0.0239817	0.197031	0.6401391	1.61884	1.61884	1.61884	1.61884	1.61884	1.61884	1.61884	1.61884	1.61884
686000	-132.9128	-120.6715	-12.24136	16.29601	0.0209547	0.0457379	0.0344151	0.0615146	0.00183411	0.158331	0.6623761	0.00224604	0.6623761	0.00224604	0.00224604	1.00616	4.73519	1.21443	0.662376	0.662376	1.03023	0.385279	0.00224604	0.207251	0.452368	0.340381	0.1011076	0.2216801	0	0	0.277493	0.00827367	0.714234	0.0394231	0.0606556	0.0664283	0.141374	0.00400405	0.6346	0.0190978	0.0197981	0.0146188	0.5988411	1.81067	1.81067	1.81067	1.81067	1.81067	1.81067	1.81067	1.81067	1.81067
687000	-129.0495	-124.0051	-5.044421	13.43473	0.0172729	0.0135759	0.0655303	0.161771	0.00125552	0.0799469	0.008761157	0.1700607	0.008761157	0.1700607	0.170061	2.80062	0.0525271	0.677727	0.00876116	0.00876116	0.553574	0.27133	0.170061	0.179219	0.140859	0.679922	0.09637914	0.2429736	0	0	0.665797	0.00516732	0.329035	0.264449	0.113476	0.0059946	0.0127229	0.0157886	0.153093	0.416617	0.0138081	0.00405137	0.5879667	1.49275	1.49275	1.49275	1.49275	1.49275	1.49275	1.49275	1.49275	1.49275
688000	-128.8628	-126.1835	-2.679379	12.72874	0.00195881	0.0186048	0.0316463	0.0560055	0.0144101	0.0972055	0.1223839	0.03852455	0.1223839	0.128697	0.128697	0.511846	0.194778	0.190512	0.122384	0.122384	1.03913	1.8449	0.0385245	0.037518	0.356346	0.606136	0.05220992	0.1676211	0	1	0.33412	0.085968	0.579912	0.0158903	0.136144	0.155816	0.0909337	0.0510419	0.415609	0.0612652	0.0149696	0.0583311	0.4707123	1.4143	1.4143	1.4143	1.4143	1.4143	1.4143	1.4143	1.4143	1.4143
689000	-132.4242	-124.9678	-7.456363	14.42845	0.209556	0.049955	0.0363802	0.00497238	0.00394494	0.0844205	0.2829354	0.04858123	0.9105551	0.04858123	0.0485812	3.47198	0.013489	0.0228256	0.282935	0.910555	0.657813	0.0458856	0.0485812	0.70822	0.168829	0.122951	0.2958912	0.09333781	1	0	0.053273	0.0422652	0.904462	0.0774586	0.0142259	0.137912	0.128515	0.0802521	0.198033	0.0203713	0.055778	0.287454	0.5641298	1.60316	1.60316	1.60316	1.60316	1.60316	1.60316	1.60316	1.60316	1.60316
690000	-134.2867	-127.6389	-6.647814	13.34758	0.0947634	0.0446933	0.0207155	0.0589296	0.00383391	0.0581776	0.04670759	0.2665097	0.1643213	0.4681187	0.468119	3.16632	0.297729	0.843744	0.0467076	0.164321	1.5299	0.0241842	0.26651	0.591634	0.279033	0.129333	0.1601722	0.1209411	1	1	0.487258	0.0317007	0.481041	0.0526777	0.0431339	0.0629127	0.011612	0.0421483	0.079663	0.318701	0.148905	0.240246	0.5344477	1.48306	1.48306	1.48306	1.48306	1.48306	1.48306	1.48306	1.48306	1.48306
