Iteration	end_1	end_2	end_3	end_4	end_5	end_6	end_7	end_8	end_9	end_10	end_11	end_12	end_13	end_14	end_15	end_16	end_17	end_18	end_19	end_20	end_21	end_22	end_23	end_24	end_25	end_26	end_27	end_28	end_29	end_30	end_31	end_32	end_33	end_34	end_35	end_36	end_37	end_38	end_39	end_40	end_41	end_42	end_43	end_44	end_45	end_46	end_47	end_48	end_49	end_50	end_51	end_52	end_53	end_54	end_55	end_56	end_57	end_58	end_59	end_60	end_61	end_62	end_63	end_64	end_65	end_66	end_67	end_68	end_69	end_70	end_71	end_72	end_73
540000	0	0	0	0	0	0	17	17	17	17	17	17	17	17	17	17	17	13	12	14	4	4	4	13	13	5	5	5	14	5	5	5	14	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	13	4	4	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	0	0	0	0	0	11	2
541000	9	9	0	9	0	0	8	17	17	17	17	17	8	8	17	17	17	13	3	5	4	4	4	13	13	14	14	5	14	14	14	14	5	14	5	5	4	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	3	3	3	3	17	8	8	8	17	17	8	17	8	8	0	0	0	0	0	15	6
542000	9	9	9	9	9	0	17	17	8	17	17	17	8	8	8	17	17	4	0	14	13	13	4	13	4	5	14	5	14	5	14	5	5	14	5	5	4	14	14	14	14	14	14	14	14	14	14	14	13	13	4	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
543000	9	9	0	0	9	9	17	8	17	17	17	8	17	17	17	17	17	4	12	14	13	13	13	13	4	5	14	5	14	5	5	14	5	14	14	14	13	14	5	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
544000	9	9	9	9	9	9	17	17	8	17	17	17	17	17	17	17	17	13	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
545000	9	9	9	9	9	9	8	17	17	17	17	17	17	17	17	17	17	13	12	5	13	13	13	13	13	14	14	14	14	14	14	14	14	5	14	5	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	12
546000	9	0	9	0	9	9	17	17	8	8	17	17	17	8	17	17	17	13	12	14	13	13	13	13	4	14	14	14	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	11	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
547000	0	9	9	9	0	9	17	8	17	17	17	17	17	17	17	17	17	13	3	5	4	4	4	4	4	5	14	14	5	14	14	5	14	14	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	4	4	13	5	5	5	5	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	14	5
548000	9	9	9	9	9	9	17	17	17	8	17	17	17	17	17	17	17	13	15	5	13	13	13	4	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	12
549000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	14	13	13	4	13	13	14	14	5	5	14	14	14	14	14	14	14	13	14	14	14	14	14	5	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
550000	0	0	9	9	9	9	8	17	17	8	8	17	17	17	17	17	17	4	12	5	13	4	4	13	13	14	14	14	14	14	14	14	14	14	5	14	13	5	14	14	14	14	14	14	14	14	14	13	13	13	13	4	4	4	4	4	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	16	4
551000	9	9	9	9	0	9	17	17	8	8	17	17	17	17	8	17	17	13	3	5	13	13	13	13	13	14	14	14	5	14	14	5	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
552000	9	9	9	9	9	0	17	17	17	17	17	17	17	17	17	17	17	4	3	14	4	4	4	4	4	14	14	14	14	5	5	14	14	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	4	4	4	4	5	5	3	3	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	9	3
553000	0	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	0	14	4	4	13	4	4	14	14	14	5	14	14	14	5	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	5
554000	9	9	0	0	9	0	8	8	17	17	17	17	17	8	17	8	17	4	3	5	13	13	4	13	13	5	14	5	14	14	14	5	5	5	14	14	13	14	14	14	14	14	14	5	14	14	14	14	4	13	13	13	12	12	12	12	17	17	8	17	17	17	17	8	17	17	9	9	9	0	0	6	12
555000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	8	8	13	12	14	13	13	13	13	13	14	5	14	14	14	14	14	14	14	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	9	13
556000	9	0	9	9	9	9	17	17	17	17	17	17	17	17	8	17	17	13	12	5	13	4	13	4	13	14	14	14	5	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	14	14	3	3	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	3
557000	9	9	0	9	9	9	17	17	8	17	17	17	17	17	17	17	17	4	3	14	13	13	13	13	13	14	5	14	14	14	14	14	14	14	14	5	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
558000	0	9	9	9	9	9	8	17	8	17	17	17	17	17	17	17	17	13	3	14	13	13	13	4	4	14	14	5	14	14	14	5	5	5	5	5	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	17	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
559000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	14	4	4	4	13	13	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	13	4	4	4	5	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	14
560000	0	9	0	0	0	9	8	8	8	8	8	8	17	17	17	8	8	4	12	14	13	13	13	4	13	14	14	14	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	5	5	14	14	8	8	17	8	8	8	8	8	8	8	0	0	0	0	0	2	14
561000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
562000	9	9	9	9	9	0	17	17	8	17	8	17	17	17	17	8	17	13	12	14	4	4	4	4	4	14	5	14	14	14	14	5	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	14
563000	0	0	9	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	4
564000	9	0	0	9	9	9	17	17	8	17	17	8	17	8	17	8	17	4	3	5	13	13	13	13	13	14	5	14	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	11	5
565000	9	9	9	9	9	0	17	8	17	8	17	17	17	17	17	17	8	13	3	5	13	13	13	13	13	14	14	5	5	14	14	14	5	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	17	14
566000	9	9	9	9	9	9	17	8	8	17	17	17	17	17	8	17	8	4	3	14	13	13	13	13	4	14	14	14	14	14	14	14	14	14	5	14	4	14	14	14	14	14	14	5	14	14	14	14	13	13	13	13	14	14	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	5
567000	0	0	9	0	0	0	17	17	8	8	8	8	17	8	8	17	17	4	3	5	13	4	13	4	13	5	5	5	5	5	5	5	5	14	5	14	4	5	5	5	5	5	5	5	5	5	5	5	13	13	13	13	14	5	5	14	17	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	17
568000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	14	13	13	4	4	4	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
569000	9	9	9	9	9	0	17	17	17	17	17	17	17	17	17	17	17	13	3	14	4	4	4	4	4	14	14	5	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
570000	0	9	0	9	0	0	17	8	8	17	8	8	8	8	8	17	8	4	12	5	13	4	13	13	4	14	14	5	5	14	14	14	5	14	14	14	4	5	5	5	14	5	5	14	5	5	5	5	13	13	4	4	5	5	14	5	8	8	17	8	8	8	8	8	8	8	0	9	9	9	9	2	5
571000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	6	5	4	4	4	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	4	4	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
572000	0	9	0	9	0	0	8	17	17	17	17	17	17	17	8	17	17	13	3	14	4	4	4	13	13	14	14	14	14	5	5	14	14	5	14	14	13	14	14	14	5	14	14	14	14	14	14	14	13	4	4	4	14	14	5	5	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	17	8
573000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	3	14	13	13	13	13	13	14	14	14	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
574000	0	9	9	9	0	9	8	17	17	17	17	17	17	17	8	17	17	13	12	5	13	13	13	13	13	14	14	14	14	14	14	14	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	14	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
575000	9	9	9	0	0	9	17	17	17	17	17	8	17	17	17	17	17	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	5	5	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
576000	9	9	0	9	0	9	8	8	8	17	8	17	17	17	17	17	17	13	12	14	13	13	4	4	13	14	14	14	5	14	14	5	14	5	14	5	4	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	13
577000	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	13	3	5	4	4	4	4	4	5	5	14	5	5	5	5	5	14	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	2	5
578000	9	9	9	9	9	9	8	17	8	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	4	14	14	14	14	14	14	14	5	14	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	14	14	14	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	9	5
579000	9	9	0	0	9	9	8	8	8	8	8	8	8	8	8	17	8	4	3	14	13	13	13	13	13	5	5	14	5	14	5	14	5	5	5	5	13	14	5	5	5	5	5	5	5	5	5	5	4	13	13	4	14	14	5	14	17	17	8	17	8	8	8	8	8	8	9	0	0	0	0	8	14
580000	9	9	0	0	9	9	8	17	17	17	8	17	17	17	17	17	17	4	3	14	13	13	13	13	4	5	5	5	14	14	14	5	5	5	14	14	4	5	5	5	14	5	5	5	5	5	5	5	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	8	17	9	0	9	9	9	17	8
581000	9	9	0	0	0	9	8	17	17	8	17	8	17	8	8	8	17	4	12	5	13	4	13	13	13	14	14	14	5	5	14	5	5	14	5	5	4	5	5	5	5	5	5	14	5	5	5	5	13	13	13	13	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	0	0	0	0	8	5
582000	0	9	9	9	9	9	17	8	8	17	17	17	8	8	8	8	8	13	12	5	13	13	13	4	13	14	5	5	5	5	5	14	14	14	5	14	4	14	5	5	5	5	5	14	5	5	5	5	4	13	13	13	5	5	5	5	8	8	8	8	17	17	8	8	8	8	0	9	9	9	9	17	8
583000	9	9	9	9	9	9	17	8	17	17	17	17	17	17	17	17	17	4	3	14	4	4	4	4	4	14	14	5	5	14	14	14	14	14	14	14	13	14	14	14	14	14	5	14	14	14	14	4	4	4	4	4	4	4	4	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	13
584000	0	9	9	9	9	9	8	8	17	8	17	17	8	8	17	17	17	4	12	14	13	13	13	13	13	5	14	5	14	5	5	14	5	5	14	5	4	5	5	5	5	5	5	5	5	5	5	5	13	13	13	13	13	13	4	4	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	15	4
585000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
586000	9	9	9	0	9	0	17	8	8	17	8	17	8	17	17	8	17	4	3	14	13	13	13	4	13	5	5	14	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	5	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	0	0	9	9	17	14
587000	0	9	9	9	9	0	17	17	17	17	8	8	8	17	17	17	8	4	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	8	17	17	17	17	17	9	9	9	9	9	17	14
588000	9	9	0	9	9	9	17	17	17	17	17	17	17	8	17	17	8	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
589000	0	0	0	0	0	0	17	17	17	17	8	17	8	8	17	8	8	13	6	14	4	4	4	4	13	14	14	14	5	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	13	4	4	4	13	3	3	12	12	8	8	8	8	8	8	8	17	17	17	0	0	0	0	0	6	3
590000	9	9	0	9	9	9	8	8	17	17	17	17	17	17	17	17	17	13	12	5	13	13	13	13	13	14	5	14	14	5	5	14	14	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	17	14
591000	9	9	9	0	9	9	17	17	17	8	17	8	8	17	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	17	8	8	8	8	17	17	17	9	9	9	9	9	11	5
592000	0	0	0	0	0	0	8	8	17	17	17	17	8	8	8	17	17	13	9	5	4	4	4	13	4	14	14	14	14	14	14	14	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	5	5	5	5	17	17	8	17	17	17	17	8	8	8	0	0	0	0	0	2	2
593000	9	9	9	9	9	9	8	17	17	17	17	17	17	17	17	17	17	13	12	5	13	13	4	13	13	5	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	14	13
594000	9	9	9	0	9	9	8	17	17	8	8	17	8	17	17	8	8	4	3	14	4	4	4	13	13	5	5	14	14	5	5	14	14	14	5	5	4	5	14	14	5	5	14	5	14	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	17	17	9	9	9	9	9	17	5
595000	9	9	9	9	9	9	8	8	17	17	17	17	17	8	17	8	8	13	3	14	13	13	13	13	13	5	14	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	5	5	14	14	8	8	8	17	17	17	17	17	17	17	9	9	9	9	9	8	14
596000	9	9	9	0	9	9	8	17	8	17	17	17	17	17	17	17	17	4	3	14	13	13	13	4	13	5	14	14	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	13
597000	9	9	9	9	9	9	17	17	17	8	17	17	8	17	17	17	17	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
598000	0	9	9	9	9	9	17	17	8	17	17	17	17	17	17	17	17	4	12	5	4	4	4	13	13	14	14	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	4	4	13	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
599000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
600000	9	0	0	9	0	9	17	17	8	17	17	17	17	17	8	17	17	4	9	5	4	13	4	4	13	14	14	5	5	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	13	13	4	4	13	13	13	13	4	17	17	17	17	17	17	17	17	17	17	0	9	9	0	0	7	13
601000	0	9	9	0	9	9	8	17	8	17	17	17	8	17	17	8	8	13	15	14	13	13	13	13	13	14	5	5	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	8	14
602000	9	9	9	9	9	9	8	17	8	8	8	17	17	17	17	8	8	13	15	5	13	13	4	13	4	14	14	14	5	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	5	14	12	12	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	12
603000	9	9	0	0	0	9	8	17	8	17	8	8	8	17	17	17	8	4	12	5	13	13	13	4	13	5	14	5	5	5	14	14	14	14	14	14	13	5	14	14	14	14	14	14	14	14	14	5	4	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	0	12
604000	9	9	9	9	9	9	17	8	17	17	17	17	17	17	17	17	17	4	9	5	13	13	13	13	13	14	14	5	14	14	14	5	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
605000	0	9	9	0	9	9	17	8	17	17	17	17	17	17	17	8	17	4	3	14	13	13	13	4	4	14	14	14	14	14	14	5	14	5	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
606000	0	0	9	9	9	0	17	17	8	17	17	17	17	17	17	17	17	13	3	5	13	13	4	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
607000	0	9	9	9	9	9	17	17	8	8	8	17	17	17	17	17	17	4	3	14	13	13	13	13	4	14	14	14	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
608000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	14	14	14	14	14	5	5	4	5	14	14	14	14	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
609000	9	9	0	0	9	9	17	17	17	17	17	17	17	17	17	17	17	13	9	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	0	9	9	9	17	17
610000	9	0	9	9	9	9	8	17	17	8	17	17	8	8	8	17	8	4	12	14	13	13	13	4	4	5	14	14	5	14	14	14	5	14	5	5	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	5	5	14	14	17	17	8	17	8	17	17	17	17	17	9	9	9	9	9	17	14
611000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	14	5	5	5	5	5	14	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
612000	0	0	0	0	0	0	17	17	8	8	8	8	17	17	17	8	8	4	0	14	4	4	4	4	4	14	14	14	14	5	5	14	5	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	4	4	4	4	4	4	4	4	8	8	17	8	8	8	8	17	8	8	0	0	0	0	0	6	7
613000	0	9	9	9	9	9	17	17	17	17	17	17	17	8	17	17	17	13	3	5	13	13	13	13	4	14	5	5	5	5	5	5	14	5	14	5	13	5	5	5	5	5	5	5	5	5	5	5	4	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
614000	0	0	9	9	0	9	17	17	8	17	17	17	17	17	17	17	17	13	3	14	13	13	4	13	13	5	5	5	5	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
615000	9	0	9	9	0	0	17	17	17	8	8	8	8	8	17	17	8	4	3	5	13	13	4	13	13	14	14	14	14	5	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	5	17	17	17	17	8	8	17	17	17	17	9	9	9	9	9	17	5
616000	9	0	0	9	9	9	17	17	17	17	17	17	17	17	17	8	8	13	3	5	13	13	13	13	13	14	14	5	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	14	14	14	14	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
617000	0	0	9	0	0	0	8	17	17	17	17	8	8	8	17	17	17	13	9	5	13	13	13	4	13	14	14	5	14	14	14	14	14	5	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	14
618000	9	0	9	9	9	0	17	17	17	17	8	17	17	17	17	17	17	4	12	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
619000	0	9	0	0	9	9	17	8	17	8	17	17	17	17	8	8	8	13	0	14	13	13	4	4	13	5	5	14	5	14	5	5	14	5	14	14	13	5	5	5	5	5	5	5	5	5	5	5	4	13	4	4	5	5	5	5	8	17	17	8	17	17	8	17	17	8	0	0	0	0	0	8	5
620000	0	9	9	9	9	9	8	17	17	17	17	17	17	17	8	17	8	4	3	14	13	13	13	4	13	14	14	5	5	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
621000	0	9	9	9	9	9	17	8	8	17	17	17	8	17	8	8	17	13	9	5	13	13	13	4	13	14	14	5	14	14	5	14	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	17	8	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	8
622000	0	0	0	9	9	9	8	17	17	8	8	8	17	8	17	17	17	4	3	14	13	13	4	4	13	14	14	5	14	14	14	5	14	5	14	14	4	14	14	14	14	5	5	14	5	5	5	14	4	13	4	13	14	14	14	14	8	8	8	8	8	8	8	8	8	8	9	0	0	9	9	5	5
623000	0	0	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	3	5	4	4	4	13	4	14	14	14	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	3	3	3	3	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	9	12
624000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	15	14	13	13	13	13	13	14	14	14	14	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
625000	9	9	9	9	9	9	8	8	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	14	14	14	5	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	5	13	13	13	13	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	8
626000	0	9	0	9	9	9	17	17	17	17	17	17	17	17	8	17	17	13	0	14	13	13	13	4	13	14	14	5	5	5	5	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	12	14	14	5	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	5	5
627000	9	9	9	9	0	9	17	17	17	8	17	8	17	17	17	17	17	4	6	5	4	4	13	4	4	14	14	5	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
628000	9	9	0	0	9	9	17	17	17	17	17	17	17	17	17	17	17	13	3	14	13	13	13	4	13	14	14	14	14	5	5	14	5	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	0	9	9	9	11	11
629000	9	9	9	9	9	9	17	17	17	17	17	17	8	17	17	17	17	4	3	5	4	4	4	13	13	14	14	14	14	5	5	5	14	14	14	14	4	14	14	14	5	14	14	14	14	14	14	14	4	4	4	13	14	5	5	2	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	11	11
630000	9	0	0	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	4	4	13	14	14	14	5	5	5	14	5	14	14	14	4	14	14	14	5	14	14	14	14	14	14	13	13	13	13	13	13	13	13	4	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	4
