Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
322000	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	1.049857	-nan	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.3790176	1.404372	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.3790176	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.0562132	0.04675154	0.0562132	0.0562132	0.0562132	0.0562132	0.0396082	0.3427205	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
323000	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	1.949215	-nan	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.5428904	0.3331688	0.8054431	0.1597162	0.1597162	0.1597162	0.1597162	0.1597162	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.342289	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.8054431	0.1597162	0.1597162	0.1597162	0.2925205	0.8054431	0.8054431	0.8054431	0.8054431	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.003990042	0.3234507	0.003990042	0.003990042	0.003990042	0.003990042	0.3777526	0.5454863	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
324000	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	1.437901	-nan	0.2835631	0.2835631	0.2835631	0.2835631	0.2835631	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.1075561	0.1002077	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.1075561	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.02370755	0.09378954	0.2835631	0.2835631	0.2835631	0.2835631	0.2550603	0.120138	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
325000	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	1.270496	-nan	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.05445703	0.1519628	0.04566105	0.1605845	0.1605845	0.1605845	0.1605845	0.1605845	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.08404893	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.04566105	0.1605845	0.1605845	0.1605845	0.05985785	0.04566105	0.04566105	0.04566105	1.089958	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.2408717	0.7775975	0.5795754	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
326000	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	1.678827	-nan	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.6819567	0.5268352	0.7113129	0.6344113	0.6344113	0.6344113	0.6344113	0.6344113	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.6397224	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.7113129	0.6344113	0.6344113	0.6344113	0.6743187	0.7113129	0.7113129	0.7113129	0.6909112	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.01566363	0.6309999	0.6756025	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
327000	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	1.591838	-nan	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1525889	0.5634624	0.220529	0.08862169	0.08862169	0.08862169	0.08862169	0.08862169	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.1696126	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.220529	0.08862169	0.08862169	0.08862169	0.1099729	0.220529	0.220529	0.220529	0.220529	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.1069587	0.3941929	0.220529	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
328000	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	1.49006	-nan	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.6974377	0.238622	0.1532981	0.4592094	0.4592094	0.4592094	0.4592094	0.4592094	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.4205201	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.1532981	0.4592094	0.4592094	0.4592094	0.2130258	0.1532981	1.39584	1.152726	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03147381	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	0.03356352	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
329000	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	1.73895	-nan	0.1540099	0.1540099	0.1540099	0.1540099	0.1540099	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	1.949103	0.7479055	0.4802625	1.999693	1.999693	1.999693	1.999693	1.999693	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	1.207206	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	0.4802625	1.999693	1.999693	1.999693	1.010305	0.4802625	0.4802625	0.4802625	0.4802625	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.09887594	0.4226537	0.1540099	0.1540099	0.1540099	0.1540099	0.7003722	0.4802625	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
330000	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	1.689394	-nan	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.7894712	1.010978	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.7894712	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.1870129	0.2975083	0.1870129	0.1870129	0.1870129	0.1870129	0.3109033	0.5811834	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
331000	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	1.75359	-nan	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	1.032997	0.4799149	0.2645405	1.0641	1.0641	1.0641	1.0641	1.0641	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.6823295	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	0.2645405	1.0641	1.0641	1.0641	0.9542973	0.2645405	0.2645405	0.2645405	0.5525592	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	0.1162745	1.26646	0.1162745	0.1162745	0.1162745	0.1162745	0.2324466	1.792091	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
332000	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	1.589199	-nan	0.1749035	0.1749035	0.1749035	0.1749035	0.1749035	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.7402852	0.9828541	0.437992	0.7402852	0.7402852	0.7402852	0.7402852	0.7402852	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.7402852	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.1751305	0.564538	0.7402852	0.7402852	0.7402852	0.7402852	0.7402852	0.7402852	0.7402852	0.7402852	0.7402852	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.01365914	0.1754268	0.1749035	0.1749035	0.1749035	0.1749035	0.1749035	0.5280044	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
333000	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	1.657782	-nan	0.7228092	0.7228092	0.7228092	0.7228092	0.7228092	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.6458533	0.0488022	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.04316535	0.8647925	0.8998767	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5415365	0.5337981	0.7228092	0.7228092	0.7228092	0.7228092	0.6993912	0.8139457	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
