Iteration	end_1	end_2	end_3	end_4	end_5	end_6	end_7	end_8	end_9	end_10	end_11	end_12	end_13	end_14	end_15	end_16	end_17	end_18	end_19	end_20	end_21	end_22	end_23	end_24	end_25	end_26	end_27	end_28	end_29	end_30	end_31	end_32	end_33	end_34	end_35	end_36	end_37	end_38	end_39	end_40	end_41	end_42	end_43	end_44	end_45	end_46	end_47	end_48	end_49	end_50	end_51	end_52	end_53	end_54	end_55	end_56	end_57	end_58	end_59	end_60	end_61	end_62	end_63	end_64	end_65	end_66	end_67	end_68	end_69	end_70	end_71	end_72	end_73
453000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
454000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
455000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
456000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	0	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0
457000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
458000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
459000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	3
460000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
461000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
462000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
463000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	5
464000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
465000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
466000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
467000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	1
468000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
469000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
470000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
471000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
472000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	4
473000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
474000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
475000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
476000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
477000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	2	2	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
478000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	3	5
479000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
480000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	7
481000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	2
482000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
483000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
484000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
485000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
486000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	7
487000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
488000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	4	4
489000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
490000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	1
491000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
492000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
493000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
494000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	2	2	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
495000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
496000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	1
497000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
498000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
499000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
500000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	4
501000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
502000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	3
503000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
504000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
505000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	6
506000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
507000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
508000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
509000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
510000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	6
511000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	7	7	7	7	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	7
512000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
513000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
514000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	4
515000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
516000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
517000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	7	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	7
518000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	2	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	2
519000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
520000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	3	3	3	3	3	8	8	8	8	8	8	8	8	6	6	0	0	0	0	0	6	3
521000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	7
522000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
523000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	4
524000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
525000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
526000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
527000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
528000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
529000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
530000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	4
531000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	4
532000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	4
533000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	1
534000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
535000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
536000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	7	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	7
537000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
538000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	2
539000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
540000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
541000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
542000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
543000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	7	7	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	7
